,Rndrng_Prvdr_CCN,Rndrng_Prvdr_Org_Name,Rndrng_Prvdr_City,Rndrng_Prvdr_St,Rndrng_Prvdr_State_FIPS,Rndrng_Prvdr_Zip5,Rndrng_Prvdr_State_Abrvtn,Rndrng_Prvdr_RUCA,Rndrng_Prvdr_RUCA_Desc,DRG_Cd,DRG_Desc,Tot_Dschrgs,Avg_Submtd_Cvrd_Chrg,Avg_Tot_Pymt_Amt,Avg_Mdcr_Pymt_Amt
2823,030007,Verde Valley Medical Center,Cottonwood,269 South Candy Lane,04,86326,AZ,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",480,HIP AND FEMUR PROCEDURES EXCEPT MAJOR JOINT WITH MCC,11,94999.090909,33293.818182,31433.454545
2824,030007,Verde Valley Medical Center,Cottonwood,269 South Candy Lane,04,86326,AZ,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",481,HIP AND FEMUR PROCEDURES EXCEPT MAJOR JOINT WITH CC,33,82063.333333,23603.606061,22008.242424
2825,030007,Verde Valley Medical Center,Cottonwood,269 South Candy Lane,04,86326,AZ,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",482,HIP AND FEMUR PROCEDURES EXCEPT MAJOR JOINT WITHOUT CC/MCC,16,67424.25,18118.9375,16301.1875
2826,030007,Verde Valley Medical Center,Cottonwood,269 South Candy Lane,04,86326,AZ,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",522,HIP REPLACEMENT WITH PRINCIPAL DIAGNOSIS OF HIP FRACTURE WITHOUT MCC,22,80073.590909,23016.636364,21485.863636
2827,030007,Verde Valley Medical Center,Cottonwood,269 South Candy Lane,04,86326,AZ,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",603,CELLULITIS WITHOUT MCC,19,54174.736842,10217.473684,8656.6315789
2828,030007,Verde Valley Medical Center,Cottonwood,269 South Candy Lane,04,86326,AZ,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",640,"MISCELLANEOUS DISORDERS OF NUTRITION, METABOLISM, FLUIDS AND ELECTROLYTES WITH MCC",19,69486.157895,15156.947368,13700.789474
2829,030007,Verde Valley Medical Center,Cottonwood,269 South Candy Lane,04,86326,AZ,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",641,"MISCELLANEOUS DISORDERS OF NUTRITION, METABOLISM, FLUIDS AND ELECTROLYTES WITHOUT MCC",12,56655.666667,9085.1666667,7708.9166667
2830,030007,Verde Valley Medical Center,Cottonwood,269 South Candy Lane,04,86326,AZ,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",660,KIDNEY AND URETER PROCEDURES FOR NON-NEOPLASM WITH CC,11,52744,15315.181818,13789.090909
2831,030007,Verde Valley Medical Center,Cottonwood,269 South Candy Lane,04,86326,AZ,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",682,RENAL FAILURE WITH MCC,15,87782.4,17206.133333,15538.133333
2832,030007,Verde Valley Medical Center,Cottonwood,269 South Candy Lane,04,86326,AZ,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",683,RENAL FAILURE WITH CC,18,48598,10317.055556,8812.7222222
2833,030007,Verde Valley Medical Center,Cottonwood,269 South Candy Lane,04,86326,AZ,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",689,KIDNEY AND URINARY TRACT INFECTIONS WITH MCC,25,65402.6,13004.24,11562.2
2834,030007,Verde Valley Medical Center,Cottonwood,269 South Candy Lane,04,86326,AZ,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",690,KIDNEY AND URINARY TRACT INFECTIONS WITHOUT MCC,34,43402.411765,9315.4411765,7743.1176471
2835,030007,Verde Valley Medical Center,Cottonwood,269 South Candy Lane,04,86326,AZ,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",698,OTHER KIDNEY AND URINARY TRACT DIAGNOSES WITH MCC,11,94079.818182,19135.090909,17458.818182
2836,030007,Verde Valley Medical Center,Cottonwood,269 South Candy Lane,04,86326,AZ,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",853,INFECTIOUS AND PARASITIC DISEASES WITH O.R. PROCEDURES WITH MCC,17,236382.52941,57684.941176,55604.882353
2837,030007,Verde Valley Medical Center,Cottonwood,269 South Candy Lane,04,86326,AZ,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",871,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITH MCC,106,99208.584906,22783.150943,20395.90566
2838,030007,Verde Valley Medical Center,Cottonwood,269 South Candy Lane,04,86326,AZ,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,18,62912.777778,11943.111111,10351.055556
2839,030010,St. Mary's Hospital,Tucson,1601 West St Mary's Road,04,85745,AZ,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",039,EXTRACRANIAL PROCEDURES WITHOUT CC/MCC,18,122013.61111,9697.7222222,7216.2777778
2840,030010,St. Mary's Hospital,Tucson,1601 West St Mary's Road,04,85745,AZ,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",064,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION WITH MCC,16,90131.25,15177.5625,12371.5
2841,030010,St. Mary's Hospital,Tucson,1601 West St Mary's Road,04,85745,AZ,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",065,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION WITH CC OR TPA IN 24 HOURS,21,120958.71429,8470.5238095,6404.7142857
2842,030010,St. Mary's Hospital,Tucson,1601 West St Mary's Road,04,85745,AZ,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",069,TRANSIENT ISCHEMIA WITHOUT THROMBOLYTIC,19,83187.894737,6473.1052632,5012.8947368
2843,030010,St. Mary's Hospital,Tucson,1601 West St Mary's Road,04,85745,AZ,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",070,OTHER CEREBROVASCULAR DISORDERS WITH MCC,13,112521.84615,13200.076923,11819.153846
2844,030010,St. Mary's Hospital,Tucson,1601 West St Mary's Road,04,85745,AZ,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",163,MAJOR CHEST PROCEDURES WITH MCC,13,220269.46154,32015.076923,30759.692308
2845,030010,St. Mary's Hospital,Tucson,1601 West St Mary's Road,04,85745,AZ,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",177,RESPIRATORY INFECTIONS AND INFLAMMATIONS WITH MCC,17,104550.29412,12632.411765,11578.294118
2846,030010,St. Mary's Hospital,Tucson,1601 West St Mary's Road,04,85745,AZ,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",189,PULMONARY EDEMA AND RESPIRATORY FAILURE,17,82699.117647,9687.0588235,8583.0588235
2847,030010,St. Mary's Hospital,Tucson,1601 West St Mary's Road,04,85745,AZ,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",193,SIMPLE PNEUMONIA AND PLEURISY WITH MCC,28,77880.857143,10242.678571,8960.3928571
2848,030010,St. Mary's Hospital,Tucson,1601 West St Mary's Road,04,85745,AZ,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",194,SIMPLE PNEUMONIA AND PLEURISY WITH CC,12,58790.25,6477.8333333,5117.8333333
2849,030010,St. Mary's Hospital,Tucson,1601 West St Mary's Road,04,85745,AZ,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",235,CORONARY BYPASS WITHOUT CARDIAC CATHETERIZATION WITH MCC,13,1283746.6923,66264.076923,65134.307692
2850,030010,St. Mary's Hospital,Tucson,1601 West St Mary's Road,04,85745,AZ,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",266,ENDOVASCULAR CARDIAC VALVE REPLACEMENT AND SUPPLEMENT PROCEDURES WITH MCC,20,456024.6,46088.1,44619.3
2851,030010,St. Mary's Hospital,Tucson,1601 West St Mary's Road,04,85745,AZ,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",267,ENDOVASCULAR CARDIAC VALVE REPLACEMENT AND SUPPLEMENT PROCEDURES WITHOUT MCC,25,394178.76,37085.44,35649.28
2852,030010,St. Mary's Hospital,Tucson,1601 West St Mary's Road,04,85745,AZ,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",269,AORTIC AND HEART ASSIST PROCEDURES EXCEPT PULSATION BALLOON WITHOUT MCC,11,369317,32110.727273,30627.090909
2853,030010,St. Mary's Hospital,Tucson,1601 West St Mary's Road,04,85745,AZ,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",274,PERCUTANEOUS AND OTHER INTRACARDIAC PROCEDURES WITHOUT MCC,29,238575.13793,24642.172414,23179
2854,030010,St. Mary's Hospital,Tucson,1601 West St Mary's Road,04,85745,AZ,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",280,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITH MCC",50,101096.78,12004.06,10671.04
2855,030010,St. Mary's Hospital,Tucson,1601 West St Mary's Road,04,85745,AZ,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",281,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITH CC",31,74890,7220.8387097,6036.3225806
2856,030010,St. Mary's Hospital,Tucson,1601 West St Mary's Road,04,85745,AZ,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",287,"CIRCULATORY DISORDERS EXCEPT AMI, WITH CARDIAC CATHETERIZATION WITHOUT MCC",15,101736.93333,8547.8666667,7133.4666667
2857,030010,St. Mary's Hospital,Tucson,1601 West St Mary's Road,04,85745,AZ,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",291,HEART FAILURE AND SHOCK WITH MCC,50,92186.92,9927.94,8916.1
2858,030010,St. Mary's Hospital,Tucson,1601 West St Mary's Road,04,85745,AZ,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",308,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITH MCC,11,48858.272727,9356.0909091,7875.3636364
2859,030010,St. Mary's Hospital,Tucson,1601 West St Mary's Road,04,85745,AZ,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",309,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITH CC,14,64222.428571,6020,4504.5714286
2860,030010,St. Mary's Hospital,Tucson,1601 West St Mary's Road,04,85745,AZ,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",312,SYNCOPE AND COLLAPSE,19,65289.263158,6971.6315789,5599
2861,030010,St. Mary's Hospital,Tucson,1601 West St Mary's Road,04,85745,AZ,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",313,CHEST PAIN,13,83759.923077,5877.3846154,4370.9230769
2862,030010,St. Mary's Hospital,Tucson,1601 West St Mary's Road,04,85745,AZ,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",321,PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITH INTRALUMINAL DEVICE WITH MCC OR 4+ ARTERIES/,16,276940.8125,21903.5,20679.5
2863,030010,St. Mary's Hospital,Tucson,1601 West St Mary's Road,04,85745,AZ,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",322,PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITH INTRALUMINAL DEVICE WITHOUT MCC,24,205535.04167,14116.208333,12757.541667
2864,030010,St. Mary's Hospital,Tucson,1601 West St Mary's Road,04,85745,AZ,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",377,GASTROINTESTINAL HEMORRHAGE WITH MCC,15,106853.4,12217.933333,11129.933333
2865,030010,St. Mary's Hospital,Tucson,1601 West St Mary's Road,04,85745,AZ,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",378,GASTROINTESTINAL HEMORRHAGE WITH CC,11,75936.727273,7952.8181818,6320.8181818
2866,030010,St. Mary's Hospital,Tucson,1601 West St Mary's Road,04,85745,AZ,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",389,GASTROINTESTINAL OBSTRUCTION WITH CC,13,74482.923077,9694.9230769,4581.6923077
2867,030010,St. Mary's Hospital,Tucson,1601 West St Mary's Road,04,85745,AZ,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",392,"ESOPHAGITIS, GASTROENTERITIS AND MISCELLANEOUS DIGESTIVE DISORDERS WITHOUT MCC",21,59333.095238,6339.7142857,4863.1428571
2868,030010,St. Mary's Hospital,Tucson,1601 West St Mary's Road,04,85745,AZ,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",603,CELLULITIS WITHOUT MCC,12,75277.333333,7062.8333333,6246.8333333
2869,030010,St. Mary's Hospital,Tucson,1601 West St Mary's Road,04,85745,AZ,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",640,"MISCELLANEOUS DISORDERS OF NUTRITION, METABOLISM, FLUIDS AND ELECTROLYTES WITH MCC",27,81797.37037,10233.185185,9281.1851852
2870,030010,St. Mary's Hospital,Tucson,1601 West St Mary's Road,04,85745,AZ,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",641,"MISCELLANEOUS DISORDERS OF NUTRITION, METABOLISM, FLUIDS AND ELECTROLYTES WITHOUT MCC",16,59883.125,6119.25,4997.25
2871,030010,St. Mary's Hospital,Tucson,1601 West St Mary's Road,04,85745,AZ,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",660,KIDNEY AND URETER PROCEDURES FOR NON-NEOPLASM WITH CC,16,71772.75,11002.375,8358.25
2872,030010,St. Mary's Hospital,Tucson,1601 West St Mary's Road,04,85745,AZ,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",682,RENAL FAILURE WITH MCC,18,105637.66667,13025.444444,9026.2222222
2873,030010,St. Mary's Hospital,Tucson,1601 West St Mary's Road,04,85745,AZ,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",683,RENAL FAILURE WITH CC,12,47338,7841.3333333,5064.0833333
2874,030010,St. Mary's Hospital,Tucson,1601 West St Mary's Road,04,85745,AZ,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",690,KIDNEY AND URINARY TRACT INFECTIONS WITHOUT MCC,15,60252.533333,6515.8666667,5455.0666667
2875,030010,St. Mary's Hospital,Tucson,1601 West St Mary's Road,04,85745,AZ,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",698,OTHER KIDNEY AND URINARY TRACT DIAGNOSES WITH MCC,17,69978.941176,11532.294118,10620.294118
2876,030010,St. Mary's Hospital,Tucson,1601 West St Mary's Road,04,85745,AZ,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",853,INFECTIOUS AND PARASITIC DISEASES WITH O.R. PROCEDURES WITH MCC,22,324853.27273,35004.545455,33669.272727
2877,030010,St. Mary's Hospital,Tucson,1601 West St Mary's Road,04,85745,AZ,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",871,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITH MCC,140,134226.40714,14996.807143,13140.75
2878,030010,St. Mary's Hospital,Tucson,1601 West St Mary's Road,04,85745,AZ,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,22,91528.954545,8097.0909091,6836
2879,030011,St Joseph's Hospital,Tucson,350 North Wilmot Road,04,85711,AZ,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",023,CRANIOTOMY WITH MAJOR DEVICE IMPLANT OR ACUTE COMPLEX CNS PRINCIPAL DIAGNOSIS WITH MCC O,30,583958.26667,45923.2,44780.766667
2880,030011,St Joseph's Hospital,Tucson,350 North Wilmot Road,04,85711,AZ,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",025,CRANIOTOMY AND ENDOVASCULAR INTRACRANIAL PROCEDURES WITH MCC,20,1113440.4,64829.3,63363.85
2881,030011,St Joseph's Hospital,Tucson,350 North Wilmot Road,04,85711,AZ,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",026,CRANIOTOMY AND ENDOVASCULAR INTRACRANIAL PROCEDURES WITH CC,14,276887.5,22211.071429,20579.071429
